,date,link,title,length,transcribed
169,2011/02/19,https://www.youtube.com/watch?v=7STY1ImzM7w,うんこちゃんx蛟『テレフォンショッキングソの準備』【2011/02/19】,580.0,-1
170,2011/02/19,https://www.youtube.com/watch?v=dS2krCqSXE8,うんこちゃんx蛟『テレフォンショッキングソ』【2011/02/19】,1198.0,-1
171,2011/02/19,https://www.youtube.com/watch?v=dC7Qhc8w5AA,うんこちゃん『25』【2011/02/19】,398.0,-1
172,2011/02/20,https://www.youtube.com/watch?v=RYc6b-imKSM,布団ちゃんxうんこちゃん『ざつ』【2011/02/20】,1804.0,4
173,2011/02/22,https://www.youtube.com/watch?v=Yn5OVlRwF9M,うんこちゃん『26』【2011/02/22】,1803.0,-1
174,2011/02/22,https://www.youtube.com/watch?v=IWrBui-wzXQ,うんこちゃん『27』【2011/02/22】,3544.0,-1
175,2011/02/24,https://www.youtube.com/watch?v=A3t-5J-HEh4,うんこちゃん『28』【2011/02/24】,2368.0,4
176,2011/02/24,https://www.youtube.com/watch?v=b0GWdYpTMac,うんこちゃん『29』【2011/02/24】,3600.0,-1
177,2011/02/24,https://www.youtube.com/watch?v=APvkWhpAJ5E,うんこちゃんx蛟x布団ちゃん『UST雑談』【2011/02/24】,1345.0,-1
178,2011/02/24,https://www.youtube.com/watch?v=3G8DwU41HG4,うんこちゃん『30』【2011/02/24】,123.0,4
179,2011/02/27,https://www.youtube.com/watch?v=pfwSNKJ04y8,うんこちゃん『焼土下座』【2011/02/27】,1226.0,4
180,2011/02/27,https://www.youtube.com/watch?v=tFpaTu8GQK4,うんこちゃん『33』【2011/02/27】,1726.0,-1
181,2011/02/28,https://www.youtube.com/watch?v=nNDBZh8hQfI,うんこちゃん『失恋者に学ぶ、恋愛の難しさについて。』【2011/02/28】,1624.0,-1
182,2011/03/03,https://www.youtube.com/watch?v=WAVEf5Vft70,うんこちゃん『いくつだっけ？』【2011/03/03】,3600.0,4
183,2011/03/03,https://www.youtube.com/watch?v=0siviVfQuJQ,うんこちゃん『決める』【2011/03/03】,2025.0,4
184,2011/03/03,https://www.youtube.com/watch?v=DZC2JKQTz34,うんこちゃん『「懐かしい」と思えるような写真！』【2011/03/03】,3583.0,-1
185,2011/03/05,https://www.youtube.com/watch?v=ODpY_vRadw4,うんこちゃん『38』【2011/03/05】,1802.0,-1
